HUO,20200717,3.24,3.25,3.24,3.24,2037
HVM,20200717,0.195,0.195,0.195,0.195,134973
HVN,20200717,3.57,3.65,3.56,3.57,3847367
HVST,20200717,13.35,13.35,13.26,13.26,2607
HWH,20200717,0.03,0.04,0.03,0.033,6860706
HWK,20200717,0.016,0.017,0.016,0.016,7066622
HXG,20200717,0.055,0.055,0.055,0.055,16000
HYD,20200717,0.093,0.095,0.088,0.095,166936
HZN,20200717,0.06,0.062,0.06,0.062,550626
HZR,20200717,0.375,0.375,0.365,0.375,176696
IAA,20200717,97.12,98.14,97.12,97.4,9981
IAF,20200717,115.89,115.89,115.65,115.77,28717
IAG,20200717,5.62,5.66,5.57,5.66,6432611
IAGPD,20200717,103.31,103.6,102.802,102.84,5699
IAM,20200717,0.001,0.001,0.001,0.001,7900000
IAP,20200717,1.255,1.265,1.235,1.255,1166115
IBC,20200717,0.445,0.445,0.445,0.445,0
IBG,20200717,0.01,0.01,0.01,0.01,713800
IBX,20200717,0.045,0.05,0.044,0.048,23241092
IBXO,20200717,0.01,0.013,0.01,0.012,5333551
IBXOA,20200717,0.019,0.024,0.019,0.023,4365486
ICE,20200717,0.12,0.12,0.12,0.12,50000
ICG,20200717,0.002,0.002,0.002,0.002,420000
ICGO,20200717,0.001,0.001,0.001,0.001,0
ICGOA,20200717,0.001,0.001,0.001,0.001,750000
ICI,20200717,0.019,0.019,0.018,0.018,80500
ICN,20200717,0.008,0.008,0.008,0.008,0
ICOR,20200717,101.3,101.3,101.3,101.3,459
ICQ,20200717,0.29,0.31,0.29,0.305,691462
ICR,20200717,0.43,0.43,0.405,0.425,490406
ICS,20200717,1.7,1.7,1.7,1.7,0
ICT,20200717,0.038,0.038,0.038,0.038,0
ICU,20200717,0.028,0.031,0.027,0.031,988050
ID8,20200717,0.1,0.1,0.096,0.1,235165
IDA,20200717,0.037,0.04,0.036,0.04,556800
IDT,20200717,0.15,0.15,0.15,0.15,9000
IDX,20200717,3.83,3.87,3.62,3.75,492874
IDZ,20200717,0.004,0.004,0.004,0.004,175000
IEC,20200717,0.008,0.008,0.008,0.008,0
IEL,20200717,14.21,14.35,13.87,14.18,733009
IEM,20200717,61.1,61.36,60.78,60.81,12122
IEQ,20200717,0.035,0.035,0.035,0.035,0
IEU,20200717,60.68,60.89,59.54,60.64,14462
IFL,20200717,5.18,5.3,5.12,5.19,1221596
IFM,20200717,1.8,1.845,1.785,1.81,214096
IFN,20200717,0.905,0.905,0.9,0.9,5008683
IFRA,20200717,19.22,19.22,18.78,18.79,25214
IFT,20200717,4.44,4.56,4.44,4.56,12882
IGB,20200717,113.33,113.33,113.24,113.32,9176
IGE,20200717,0.13,0.13,0.13,0.13,0
IGL,20200717,0.82,0.82,0.775,0.79,223040
IGN,20200717,0.02,0.02,0.02,0.02,0
IGO,20200717,5.05,5.12,5.02,5.11,1921846
IHCB,20200717,113.57,113.57,113.25,113.49,3110
IHD,20200717,12.54,12.54,12.48,12.48,12509
IHEB,20200717,99.4,100.28,99.01,100.14,1978
IHHY,20200717,99.32,99.35,98.16,98.16,999
IHL,20200717,0.087,0.088,0.07,0.07,28472112
IHLOB,20200717,0.037,0.038,0.025,0.025,9356187
IHOO,20200717,121.5,122.14,121.5,121.89,903
IHR,20200717,0.064,0.069,0.064,0.069,142592
IHVV,20200717,384.15,384.51,383.44,383.88,1480
IHWL,20200717,34.58,34.58,34.58,34.58,4008
IIND,20200717,7.95,7.95,7.87,7.87,354
IJH,20200717,265.77,265.77,260.65,260.65,435
IJP,20200717,80.48,80.48,79.92,80.05,3672
IJR,20200717,100.28,100.28,99.68,99.76,8775
IKE,20200717,0.67,0.67,0.67,0.67,1650
IKO,20200717,84.75,85.64,84.75,85.1,850
IKW,20200717,0.002,0.002,0.002,0.002,0
ILB,20200717,128.12,128.31,127.4,128.31,1791
ILC,20200717,23.32,23.37,23.22,23.25,8083
ILU,20200717,9,9.06,8.83,8.92,897370
IMA,20200717,0.175,0.175,0.165,0.17,618196
IMC,20200717,0.215,0.22,0.215,0.22,113875
IMD,20200717,1.14,1.16,1.12,1.155,2415823
IME,20200717,0.03,0.032,0.03,0.032,248597
IMM,20200717,0.18,0.18,0.175,0.18,2395611
IMPQ,20200717,4.22,4.22,4.22,4.22,0
IMR,20200717,1.62,1.62,1.62,1.62,3601
IMS,20200717,0.006,0.006,0.005,0.005,1424662
IMU,20200717,0.037,0.04,0.037,0.038,50072459
IMUOA,20200717,0.012,0.014,0.012,0.014,1857000
IMUOB,20200717,0.017,0.017,0.016,0.016,539966
IMUOC,20200717,0.016,0.016,0.015,0.015,555000
INA,20200717,4.55,4.58,4.38,4.42,886985
INCM,20200717,12.43,12.43,12.36,12.36,1942
INES,20200717,2.67,2.68,2.67,2.68,2374
INF,20200717,0.09,0.09,0.088,0.088,134917
ING,20200717,3.48,3.5,3.4,3.43,991189
INIF,20200717,2.07,2.07,2.07,2.07,17633
INP,20200717,0.026,0.026,0.026,0.026,299806
INR,20200717,0.12,0.125,0.12,0.125,288201
INV,20200717,0.075,0.075,0.075,0.075,0
IOD,20200717,0.16,0.165,0.16,0.165,343560
IOO,20200717,78.99,78.99,78.55,78.65,24313
IOZ,20200717,24.63,24.66,24.5,24.64,133770
IP1,20200717,0.022,0.022,0.02,0.022,12978455
IPB,20200717,0.01,0.01,0.01,0.01,0
IPC,20200717,1.04,1.04,1.04,1.04,0
IPD,20200717,0.069,0.07,0.068,0.068,1047888
IPH,20200717,7.7,7.7,7.39,7.53,992240
IPL,20200717,1.95,1.955,1.905,1.94,6061376
IPT,20200717,0.019,0.019,0.017,0.019,27797120
IQ3,20200717,0.295,0.3,0.295,0.3,8500
IRD,20200717,0.074,0.074,0.067,0.067,100000
IRE,20200717,10.89,10.9,10.56,10.65,414384
IRI,20200717,3.97,4.05,3.82,4,804101
IS3,20200717,0.11,0.11,0.11,0.11,0
ISD,20200717,0.185,0.185,0.18,0.18,38977
ISEC,20200717,100.43,100.45,100.43,100.44,3220
ISO,20200717,4.53,4.53,4.47,4.48,35113
ISU,20200717,0.205,0.215,0.2,0.205,188800
ISX,20200717,1.07,1.07,1.07,1.07,0
ITG,20200717,0.232,0.235,0.23,0.23,41824
IVC,20200717,10.38,10.44,10.3,10.42,326643
IVE,20200717,90.83,90.83,90.2,90.2,1597
IVO,20200717,0.025,0.025,0.025,0.025,0
IVQ,20200717,0.06,0.06,0.06,0.06,0
IVR,20200717,0.024,0.026,0.024,0.025,1754350
IVROA,20200717,0.006,0.006,0.006,0.006,0
IVT,20200717,0.003,0.003,0.003,0.003,0
IVV,20200717,460.65,461.12,459.8,460,5044
IVX,20200717,0.01,0.01,0.009,0.009,3512877
IVZ,20200717,0.025,0.026,0.025,0.026,241449
IWLD,20200717,36.06,36.12,36,36.04,2035
IXC,20200717,1.1,1.1,1.055,1.085,21491
IXI,20200717,76.7,77.54,76.42,76.42,1278
IXJ,20200717,102,102,101.38,101.82,3851
IXR,20200717,0.009,0.009,0.008,0.008,4941520
IXU,20200717,0.016,0.016,0.016,0.016,0
IYLD,20200717,100.74,100.74,100.74,100.74,0
IZZ,20200717,60.66,61.15,60.53,60.53,4360
JAL,20200717,0.155,0.155,0.155,0.155,0
JAN,20200717,0.38,0.39,0.38,0.385,75866
JAT,20200717,0.034,0.035,0.033,0.034,1252335
JAY,20200717,0.145,0.145,0.145,0.145,19150
JBH,20200717,42.69,43.51,42.65,43.22,392970
JCI,20200717,0.405,0.405,0.405,0.405,0
JCS,20200717,0.032,0.032,0.032,0.032,0
JDR,20200717,0.019,0.026,0.019,0.025,13382372
JHC,20200717,0.47,0.49,0.47,0.49,176413
JHG,20200717,30.65,30.79,30.3,30.66,134132
JHL,20200717,0.031,0.031,0.029,0.029,319876
JHX,20200717,28.35,28.55,27.97,28.51,1638961
JIN,20200717,10.92,11,10.66,10.9,308783
JJF,20200717,0.04,0.04,0.04,0.04,0
JKA,20200717,0.003,0.003,0.003,0.003,0
JKAOC,20200717,0.002,0.002,0.002,0.002,0
JLG,20200717,2.34,2.43,2.34,2.42,152541
JMS,20200717,0.275,0.28,0.27,0.27,1105624
JPR,20200717,0.018,0.02,0.018,0.02,336424
JRL,20200717,0.34,0.34,0.34,0.34,0
JRV,20200717,0.16,0.17,0.16,0.17,1144497
JXT,20200717,0.036,0.043,0.036,0.043,723997
JYC,20200717,1.215,1.215,1.215,1.215,2392
K2F,20200717,0.22,0.23,0.22,0.23,518524
KAI,20200717,0.037,0.037,0.035,0.036,4625094
KAM,20200717,0.05,0.05,0.05,0.05,0
KAR,20200717,0.585,0.615,0.585,0.61,2285614
KAS,20200717,0.01,0.012,0.01,0.012,1315627
KAT,20200717,0.785,0.785,0.785,0.785,0
KAU,20200717,0.355,0.36,0.34,0.345,373140
KBC,20200717,0.071,0.071,0.071,0.071,0
KBCPA,20200717,0.955,0.955,0.955,0.955,0
KCN,20200717,0.53,0.555,0.525,0.55,764237
KEY,20200717,0.004,0.004,0.004,0.004,0
KFE,20200717,0.031,0.031,0.03,0.03,580943
KFEOA,20200717,0.011,0.011,0.011,0.011,0
KGD,20200717,0.037,0.037,0.037,0.037,0
KGL,20200717,0.165,0.165,0.165,0.165,44837
KGM,20200717,0.01,0.01,0.01,0.01,0
KGN,20200717,17.71,18.07,16.13,17,2552845
KIN,20200717,0.13,0.13,0.13,0.13,139551
KIS,20200717,0.06,0.06,0.06,0.06,15000
KISO,20200717,0.008,0.008,0.008,0.008,0
KKC,20200717,1.87,1.89,1.85,1.875,651246
KKL,20200717,0.015,0.015,0.015,0.015,0
KKO,20200717,0.068,0.07,0.068,0.07,1073990
KLA,20200717,64.29,64.29,62.72,63.42,26701
KLL,20200717,0.165,0.165,0.155,0.165,927081
KLO,20200717,0.075,0.075,0.075,0.075,0
KLR,20200717,0.036,0.036,0.036,0.036,0
KMD,20200717,1.06,1.07,1.04,1.045,1650573
KME,20200717,0.99,1,0.98,1,47334
KMT,20200717,0.008,0.008,0.008,0.008,560000
KNH,20200717,0.071,0.071,0.071,0.071,0
KNM,20200717,0.015,0.015,0.014,0.015,3524869
KNO,20200717,0.067,0.067,0.067,0.067,40169
KOR,20200717,0.012,0.012,0.012,0.012,117573
KOV,20200717,3.96,3.96,3.96,3.96,0
KP2,20200717,0.016,0.017,0.016,0.017,1702000
KPC,20200717,0.02,0.02,0.02,0.02,0
KPE,20200717,1.05,1.05,1.05,1.05,0
KPG,20200717,0.945,0.945,0.935,0.935,30748
KPO,20200717,0.029,0.031,0.029,0.031,399000
KPT,20200717,0.87,0.94,0.87,0.875,82798
KRM,20200717,0.039,0.039,0.038,0.039,277547
KRR,20200717,0.034,0.036,0.033,0.033,2604181
KRROB,20200717,0.001,0.001,0.001,0.001,100000
KRS,20200717,0.048,0.048,0.048,0.048,0
KSC,20200717,1.18,1.215,1.18,1.185,56882
KSL,20200717,1.03,1.03,1.01,1.01,79259
KSM,20200717,1.88,1.88,1.88,1.88,0
KSN,20200717,0.21,0.215,0.205,0.21,740264
KSS,20200717,0.29,0.31,0.285,0.31,576265
KTA,20200717,0.08,0.081,0.077,0.08,880170
KTAOC,20200717,0.04,0.04,0.04,0.04,18839
KTD,20200717,0.235,0.24,0.225,0.24,1111685
KTE,20200717,0.015,0.015,0.013,0.013,178100
KTG,20200717,0.22,0.22,0.212,0.22,146598
KTGOB,20200717,0.05,0.05,0.05,0.05,0
KWR,20200717,0.135,0.135,0.125,0.125,371376
KYK,20200717,0.085,0.086,0.083,0.083,850127
KZA,20200717,0.525,0.525,0.5,0.5,94039
KZR,20200717,0.73,0.735,0.7,0.72,206201
LAM,20200717,0.3,0.3,0.3,0.3,0
LAU,20200717,0.345,0.345,0.34,0.34,22875
LAW,20200717,0.037,0.037,0.037,0.037,0
LBL,20200717,0.48,0.48,0.48,0.48,10000
LBT,20200717,0.155,0.16,0.147,0.15,3004893
LCD,20200717,0.019,0.019,0.017,0.018,3329734
LCE,20200717,0.43,0.43,0.43,0.43,0
LCK,20200717,0.065,0.069,0.065,0.069,4505688
LCL,20200717,0.049,0.049,0.046,0.048,1606118
LCLOB,20200717,0.012,0.012,0.012,0.012,0
LCM,20200717,0.13,0.13,0.13,0.13,0
LCT,20200717,0.016,0.016,0.016,0.016,0
LCY,20200717,0.004,0.004,0.003,0.003,1630000
LEG,20200717,0.13,0.135,0.13,0.135,690314
LEP,20200717,4.87,4.87,4.79,4.86,56650
LER,20200717,0.019,0.019,0.019,0.019,0
LEX,20200717,0.25,0.26,0.25,0.25,94000
LGP,20200717,0.33,0.33,0.32,0.33,59668
LGR,20200717,0.021,0.021,0.021,0.021,0
LHB,20200717,0.003,0.003,0.003,0.003,0
LHBO,20200717,0.012,0.012,0.012,0.012,0
LHM,20200717,0.005,0.005,0.005,0.005,0
LHMO,20200717,0.012,0.012,0.012,0.012,0
LI3,20200717,0.02,0.028,0.02,0.022,8481029
LIC,20200717,8.91,9.06,8.63,8.7,167538
LIN,20200717,0.013,0.013,0.012,0.012,2900943
LIO,20200717,0.014,0.014,0.014,0.014,0
LIT,20200717,0.048,0.048,0.047,0.047,394369
LITCF,20200717,0.007,0.007,0.007,0.007,0
LITO,20200717,0.005,0.005,0.005,0.005,0
LKE,20200717,0.039,0.04,0.039,0.039,681436
LKEOB,20200717,0.015,0.015,0.015,0.015,200000
LKO,20200717,0.001,0.001,0.001,0.001,0
LLC,20200717,11.6,11.65,11.435,11.54,1661501
LLO,20200717,1.8,1.8,1.7,1.7,20100
LME,20200717,1.42,1.42,1.42,1.42,0
LMG,20200717,0.021,0.021,0.021,0.021,162630
LML,20200717,0.006,0.006,0.006,0.006,0
LNAS,20200717,9.47,9.47,9.47,9.47,604
LNG,20200717,0.043,0.043,0.043,0.043,0
LNK,20200717,4.11,4.21,4.1,4.15,2104096
LNU,20200717,0.017,0.017,0.017,0.017,175308
LNY,20200717,0.008,0.008,0.008,0.008,2517815
LOM,20200717,0.045,0.047,0.044,0.046,766746
LOMOC,20200717,0.013,0.013,0.013,0.013,0
LON,20200717,0.23,0.24,0.23,0.235,324174
LOT,20200717,0.061,0.063,0.06,0.062,286473
LOV,20200717,6.15,6.29,6.015,6.25,181402
LPD,20200717,0.007,0.007,0.006,0.007,8731835
LPDOA,20200717,0.001,0.001,0.001,0.001,0
LPDOB,20200717,0.002,0.002,0.002,0.002,18195
LPDOC,20200717,0.002,0.003,0.002,0.003,847280
LPE,20200717,0.33,0.34,0.33,0.34,6360
LPI,20200717,0.185,0.185,0.18,0.18,58673
LRK,20200717,1.2,1.2,1.18,1.18,4220
LRM,20200717,0.045,0.045,0.045,0.045,0
LRS,20200717,0.009,0.01,0.008,0.01,36288449
LRSOC,20200717,0.003,0.003,0.003,0.003,9688000
LRT,20200717,1.05,1.05,1.05,1.05,0
LSA,20200717,0.011,0.013,0.011,0.012,6809796
LSF,20200717,1.22,1.23,1.195,1.215,1301664
LSH,20200717,0.038,0.04,0.038,0.04,827984
LSR,20200717,0.013,0.013,0.013,0.013,0
LSX,20200717,0.475,0.475,0.475,0.475,0
LTR,20200717,0.125,0.125,0.12,0.12,314289
LVE,20200717,0.059,0.059,0.059,0.059,0
LVH,20200717,0.195,0.195,0.195,0.195,27900
LVT,20200717,0.215,0.22,0.21,0.22,1600627
LYC,20200717,1.95,1.995,1.885,1.99,8355009
LYL,20200717,4.2,4.37,4.2,4.2,14534
M7T,20200717,0.84,0.85,0.815,0.825,726067
M8S,20200717,0.087,0.087,0.087,0.087,0
MA1,20200717,0.985,0.985,0.985,0.985,10256
MAD,20200717,0.8,0.8,0.785,0.8,9250
MAG,20200717,0.29,0.29,0.28,0.29,268503
MAGOA,20200717,0.19,0.19,0.16,0.16,185000
MAH,20200717,0.255,0.26,0.252,0.26,479252
MAI,20200717,0.6,0.6,0.57,0.575,11990
MAM,20200717,0.3,0.3,0.29,0.29,10000
MAN,20200717,0.036,0.037,0.035,0.035,675567
MAQ,20200717,46.7,47.32,46.45,46.45,9388
MAR,20200717,0.054,0.054,0.054,0.054,5420
MAT,20200717,0.15,0.15,0.145,0.15,104995
MAU,20200717,1.45,1.45,1.4,1.41,109351
MAUCA,20200717,1.2,1.2,1.2,1.2,1584
MAX,20200717,5,5,5,5,0
MAY,20200717,0.008,0.008,0.008,0.008,0
MBK,20200717,0.01,0.01,0.01,0.01,0
MBLPC,20200717,104.89,105.2,104.6,104.65,9419
MBM,20200717,0.042,0.042,0.042,0.042,0
MCA,20200717,0.13,0.13,0.13,0.13,100000
MCE,20200717,0.14,0.14,0.14,0.14,0
MCM,20200717,0.1,0.1,0.1,0.1,0
MCP,20200717,3.01,3.01,2.91,2.92,247588
MCR,20200717,0.76,0.77,0.74,0.74,216505
MCT,20200717,0.022,0.023,0.022,0.022,15259609
MCTO,20200717,0.019,0.019,0.017,0.018,1040614
MCX,20200717,0.1,0.1,0.1,0.1,0
MCY,20200717,4.3,4.37,4.24,4.25,8073
MDC,20200717,0.145,0.145,0.14,0.14,69116
MDI,20200717,0.022,0.022,0.022,0.022,19844536
MDR,20200717,0.51,0.51,0.485,0.49,87186
MDX,20200717,0.003,0.003,0.003,0.003,0
MEA,20200717,0.19,0.19,0.19,0.19,2788
MEB,20200717,0.012,0.012,0.01,0.012,27947143
MEBOB,20200717,0.003,0.003,0.003,0.003,10093333
MEC,20200717,0.965,0.965,0.965,0.965,0
MEI,20200717,0.036,0.036,0.035,0.035,3560312
MEL,20200717,0.033,0.033,0.033,0.033,0
MEM,20200717,0.105,0.107,0.096,0.096,2855572
MEP,20200717,0.045,0.045,0.043,0.043,334390
MEU,20200717,0.06,0.061,0.058,0.058,2143062
MEY,20200717,0.059,0.061,0.057,0.058,622253
MEZ,20200717,4.44,4.44,4.35,4.39,20839
MFD,20200717,0.78,0.78,0.78,0.78,35000
MFF,20200717,2.71,2.73,2.69,2.69,188819
MFG,20200717,60.7,61.45,60.125,60.71,378364
MGE,20200717,3.92,3.93,3.9,3.91,178284
MGG,20200717,1.755,1.775,1.75,1.77,526058
MGL,20200717,0.017,0.017,0.017,0.017,189300
MGR,20200717,2.14,2.17,2.13,2.15,9677229
MGT,20200717,0.003,0.003,0.003,0.003,543683
MGTOC,20200717,0.001,0.001,0.001,0.001,0
MGU,20200717,0.041,0.041,0.041,0.041,0
MGUO,20200717,0.004,0.004,0.004,0.004,0
MGV,20200717,0.565,0.565,0.55,0.55,2915139
MGX,20200717,0.685,0.695,0.68,0.685,1380400
MGZ,20200717,0.02,0.02,0.02,0.02,0
MHC,20200717,0.025,0.025,0.024,0.024,6033372
MHCO,20200717,0.02,0.02,0.02,0.02,0
MHD,20200717,0.046,0.046,0.046,0.046,0
MHG,20200717,3.47,3.47,3.46,3.46,58668
MHH,20200717,1.435,1.455,1.435,1.45,631279
MHI,20200717,0.046,0.046,0.046,0.046,0
MHJ,20200717,0.32,0.32,0.31,0.315,562452
MICH,20200717,2.8,2.81,2.79,2.8,215455
MIH,20200717,3.6,3.6,3.6,3.6,0
MIL,20200717,0.34,0.34,0.34,0.34,1250
MIN,20200717,23.84,24.32,23.68,23.89,911055
MIO,20200717,0.185,0.19,0.185,0.19,138689
MIR,20200717,2.67,2.67,2.6,2.65,29129
MJC,20200717,0.03,0.03,0.03,0.03,0
MKAX,20200717,3.46,3.46,3.46,3.46,100
MKG,20200717,0.12,0.125,0.11,0.115,1196122
MKGO,20200717,0.022,0.022,0.022,0.022,0
MKR,20200717,0.24,0.24,0.225,0.235,337126
MLD,20200717,0.84,0.84,0.82,0.835,229597
MLL,20200717,0.14,0.14,0.115,0.125,1527029
MLLOA,20200717,0.021,0.021,0.02,0.02,150000
MLM,20200717,0.014,0.014,0.014,0.014,8932
MLS,20200717,0.002,0.002,0.001,0.001,1005000
MLT,20200717,4.14,4.16,4.13,4.13,122865
MLX,20200717,0.082,0.083,0.081,0.081,639104
MME,20200717,1.155,1.16,1.15,1.155,46327
MMI,20200717,0.11,0.11,0.105,0.11,317785
MMJ,20200717,0.094,0.105,0.093,0.105,120625
MML,20200717,0.72,0.72,0.685,0.7,290755
MMM,20200717,2.15,2.24,2.05,2.14,345732
MMR,20200717,0.004,0.004,0.004,0.004,0
MMS,20200717,9.44,9.52,8.9,9.15,480355
MNB,20200717,0.001,0.001,0.001,0.001,500000
MND,20200717,9.75,9.94,9.61,9.75,395578
MNF,20200717,5.15,5.28,5.14,5.19,100622
MNRS,20200717,7.1,7.1,6.98,7.02,14735
MNS,20200717,0.13,0.13,0.12,0.13,2204949
MNW,20200717,0.011,0.012,0.011,0.012,1971676
MNY,20200717,1.65,1.685,1.645,1.66,200225
MOAT,20200717,77.09,77.09,76.84,76.84,5640
MOB,20200717,0.115,0.115,0.105,0.115,150912
MOC,20200717,0.72,0.72,0.72,0.72,0
MOE,20200717,3.2,3.31,3.2,3.31,21211
MOGL,20200717,3.3,3.3,3.3,3.3,9515
MOH,20200717,0.13,0.14,0.13,0.14,275908
MOHO,20200717,0.05,0.05,0.05,0.05,20000
MOQ,20200717,0.155,0.16,0.15,0.16,39833
MOT,20200717,1.7,1.74,1.7,1.74,184164
MOZ,20200717,0.56,0.6,0.56,0.565,93880
MP1,20200717,13.45,13.7,13.3,13.64,560752
MPH,20200717,0.125,0.125,0.125,0.125,0
MPL,20200717,2.97,2.98,2.94,2.96,2794357
MPO,20200717,0.14,0.14,0.14,0.14,0
MPP,20200717,0.16,0.16,0.16,0.16,0
MPR,20200717,0.026,0.026,0.026,0.026,0
MPX,20200717,0.27,0.27,0.27,0.27,0
MQG,20200717,124.84,125.98,124.24,125.18,1608669
MQGPB,20200717,103.3,103.54,103,103,2517
MQGPC,20200717,101.51,101.75,101.48,101.48,2612
MQGPD,20200717,102,102.15,101.9,101.9,5815
MQR,20200717,0.057,0.062,0.057,0.057,525259
MQRO,20200717,0.008,0.008,0.008,0.008,0
MRC,20200717,0.245,0.245,0.245,0.245,0
MRD,20200717,0.002,0.002,0.002,0.002,0
MRG,20200717,0.015,0.015,0.014,0.015,99502
MRL,20200717,0.5,0.5,0.5,0.5,6000
MRM,20200717,0.059,0.06,0.055,0.056,1585724
MRQ,20200717,0.008,0.009,0.008,0.008,10539505
MRQOA,20200717,0.001,0.001,0.001,0.001,0
MRQOB,20200717,0.002,0.002,0.002,0.002,5918846
MRR,20200717,0.017,0.017,0.015,0.017,41301
MRV,20200717,0.003,0.003,0.003,0.003,0
MRZ,20200717,0.22,0.22,0.2,0.2,112200
MSB,20200717,3.29,3.35,3.23,3.32,3838937
MSE,20200717,0.013,0.014,0.013,0.014,6327293
MSG,20200717,0.024,0.024,0.024,0.024,426645
MSI,20200717,0.01,0.01,0.01,0.01,0
MSL,20200717,0.06,0.06,0.06,0.06,24000
MSM,20200717,0.05,0.05,0.048,0.049,1168545
MSMOC,20200717,0.02,0.02,0.02,0.02,95000
MSR,20200717,0.005,0.005,0.005,0.005,5000000
MSTR,20200717,8.72,8.74,8.7,8.7,44968
MSV,20200717,0.56,0.565,0.55,0.55,805424
MTB,20200717,0.002,0.002,0.002,0.002,0
MTC,20200717,0.205,0.23,0.195,0.23,2198034
MTH,20200717,0.021,0.022,0.02,0.022,8128496
MTL,20200717,0.001,0.001,0.001,0.001,0
MTO,20200717,1.53,1.6,1.53,1.6,27766
MTS,20200717,2.8,2.82,2.75,2.77,3246664
MVA,20200717,18.72,18.72,18.58,18.65,6583
MVB,20200717,20.94,20.94,20.76,20.76,6973
MVE,20200717,27.8,27.8,27.63,27.64,1160
MVF,20200717,0.535,0.545,0.53,0.53,414654
MVOL,20200717,26.89,26.89,26.83,26.84,2035
MVP,20200717,6.44,6.46,6.2,6.22,194663
MVR,20200717,28.09,28.09,28.07,28.07,99
MVS,20200717,17.66,17.78,17.58,17.58,3420
MVTHA,20200717,102,102,102,102,50
MVW,20200717,27.45,27.46,27.21,27.29,31187
MWR,20200717,0.12,0.122,0.115,0.12,949310
MWY,20200717,0.81,0.81,0.78,0.795,70169
MX1,20200717,0.147,0.147,0.147,0.147,20000
MXC,20200717,0.023,0.024,0.023,0.024,1677873
MXCOE,20200717,0.004,0.004,0.004,0.004,31481
MXI,20200717,0.13,0.13,0.13,0.13,21150
MXR,20200717,0.092,0.092,0.084,0.086,2251173
MXT,20200717,1.915,1.94,1.885,1.94,956804
MYE,20200717,0.677,0.68,0.677,0.68,5000
MYL,20200717,0.062,0.062,0.061,0.062,417280
MYQ,20200717,0.29,0.29,0.285,0.285,49089
MYR,20200717,0.2,0.21,0.2,0.205,1385841
MYS,20200717,3.98,4.01,3.98,3.98,48830
MYX,20200717,0.42,0.425,0.4,0.42,6148546
MZZ,20200717,0.39,0.39,0.37,0.385,367960
MZZO,20200717,0.16,0.16,0.16,0.16,0
N1H,20200717,0.08,0.08,0.08,0.08,0
NAB,20200717,18.12,18.15,17.94,18.1,5320078
NABHA,20200717,89.501,89.65,89,89.5,24370
NABPB,20200717,100.12,100.3,100,100,37271
NABPD,20200717,102.8,102.8,102.66,102.71,6891
NABPE,20200717,100,100.1,99.87,100,8234
NABPF,20200717,101.95,101.95,101.6,101.6,21395
NAC,20200717,0.815,0.825,0.815,0.825,14368
NACOA,20200717,0.048,0.048,0.048,0.048,19464
NAE,20200717,0.007,0.007,0.007,0.007,18660870
NAG,20200717,0.045,0.048,0.045,0.048,37470
NAM,20200717,0.32,0.32,0.32,0.32,6250
NAN,20200717,6.28,6.42,6.21,6.36,740322
NBI,20200717,1.73,1.73,1.695,1.72,319559
NC6,20200717,0.043,0.043,0.042,0.042,41882
NC6O,20200717,0.001,0.001,0.001,0.001,0
NCC,20200717,0.84,0.84,0.835,0.84,10785
NCCOB,20200717,0.012,0.012,0.012,0.012,5000
NCK,20200717,6.7,6.9,6.58,6.59,140249
NCL,20200717,0.03,0.03,0.03,0.03,0
NCM,20200717,32.7,32.83,32.405,32.78,4403236
NCR,20200717,0.009,0.01,0.009,0.01,367000
NCZ,20200717,0.19,0.215,0.19,0.2,18107521
NDIA,20200717,41.83,41.83,41.53,41.78,341
NDQ,20200717,25.11,25.17,25.09,25.14,66598
NEA,20200717,2.28,2.285,2.2,2.24,1818642
NEC,20200717,1.435,1.435,1.36,1.38,6169292
NES,20200717,0.053,0.054,0.051,0.053,818130
NESOA,20200717,0.025,0.025,0.025,0.025,0
NET,20200717,0.058,0.058,0.058,0.058,0
NEU,20200717,1.21,1.225,1.18,1.21,141245
NEW,20200717,1.085,1.1,1.08,1.08,150390
NFNG,20200717,78.5,78.5,78.2,78.2,780
NGE,20200717,0.46,0.46,0.46,0.46,0
NGI,20200717,1.265,1.345,1.252,1.285,567112
NGY,20200717,0.009,0.009,0.009,0.009,0
NHC,20200717,1.4,1.425,1.385,1.395,1894852
NHF,20200717,4.75,4.75,4.64,4.65,427008
NIC,20200717,0.63,0.64,0.615,0.625,3991784
NIU,20200717,0.001,0.001,0.001,0.001,0
NME,20200717,0.07,0.074,0.065,0.065,1120834
NML,20200717,0.14,0.14,0.13,0.135,2651608
NMT,20200717,0.15,0.15,0.15,0.15,23000
NNT,20200717,0.06,0.06,0.057,0.057,97929
NOR,20200717,0.025,0.025,0.025,0.025,54179
NOROA,20200717,0.002,0.002,0.002,0.002,0
NOV,20200717,0.25,0.255,0.245,0.25,623668
NOX,20200717,0.325,0.33,0.3,0.33,718489
NOXO,20200717,0.185,0.2,0.175,0.2,100401
NSB,20200717,0.205,0.215,0.205,0.215,148049
NSC,20200717,0.495,0.515,0.49,0.49,408474
NSE,20200717,0.004,0.004,0.004,0.004,0
NSR,20200717,1.94,1.965,1.885,1.905,3863821
NST,20200717,14.79,14.94,14.6,14.94,2226237
NSX,20200717,0.095,0.095,0.095,0.095,45000
NTD,20200717,0.45,0.545,0.45,0.5,2781084
NTI,20200717,0.009,0.009,0.009,0.009,801818
NTIO,20200717,0.001,0.001,0.001,0.001,0
